id,timestamp,name,session_id,user_id,metadata,html_path,latency,total_cost,observations,updatedAt,createdAt
047f1e33-23a9-4680-ad52-38dc4fb0b13a,2024-08-04 14:45:26.030000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/047f1e33-23a9-4680-ad52-38dc4fb0b13a,32.91799998283386,0.1627751,"['0768e211-ca6d-4d58-9ae4-082fbcaadcbf', '0770057b-76c8-4e0f-ab05-a166d5a72a91', '15880fab-5695-43eb-94cd-a5efeda7aa20', '21d5ead2-fcc3-4d2f-a4d5-4c02fd5050a6', '25ab2d3b-119b-4697-ae2c-ff16341e6efe', '277884e9-06c4-4c7c-9cfe-3df2c3f5124e', '2befb537-5965-479d-aa1e-54003cb9cc44', '429530c9-4915-4e38-9216-b91f4b2ab7f8', '6329720e-9900-4bad-a8f5-27d452aa471a', '84ba4022-ea59-403c-b484-6de9317a8ef1', '8f5bc73e-bacd-404a-94bf-d8d941f114ff', '9c9f6ea6-10bf-4e65-a95a-d0edd6abad5e', 'a3a3b17b-53d1-4c13-8b7d-d2746c8e78d2', 'a4030483-b2f8-4584-9561-8d9cde93fa8e', 'cb6146c7-ca14-4b9d-a66b-5ca8fd7538b2']",2024-08-04T14:46:01.444Z,2024-08-04T14:45:26.746Z
556ede25-5723-47ff-a9b9-caeabe4354c7,2024-07-30 18:06:54.153000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/556ede25-5723-47ff-a9b9-caeabe4354c7,31.09500002861023,0.13609725,"['016832ab-6c8b-47e8-9625-3437fdd27515', '078832f2-1973-4893-83a0-109316ce64df', '147fffc5-b3a2-45d7-8006-748b182fb444', '14e09576-efb9-4df5-8f5c-cbcc566f9207', '316121bb-01c6-4c8a-8673-eb7b07a102d5', '34750e76-b7e8-49de-831b-f1c95e6607a3', '617363cc-7ffb-46f2-8fbb-9a64bc66f4a3', '62cae07b-c8ed-422c-89f0-b3221dc86c98', '88c00fa1-b8d2-45a1-ac8a-541119bca6b9', 'a8a89405-b1bf-42b1-b374-fa578f22745e', 'ad0052be-87ff-4023-b0a4-b69711b71070', 'ddbde49c-37bc-4089-baaa-36f2744bb62c', 'e25e823f-f123-45d8-83b6-6d7684bd257d', 'e7ad7f09-97fe-4bff-acab-573dd9ec3589', 'fc030b02-528c-44db-a7f5-053d132027ec']",2024-07-30T18:07:27.941Z,2024-07-30T18:06:54.292Z
8ceb61f3-5a26-4443-bf4c-36d2a6025cf2,2024-07-30 18:04:57.534000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/8ceb61f3-5a26-4443-bf4c-36d2a6025cf2,44.30499982833862,0.12125995,"['21b61cde-0862-4c30-a0bc-be7ec50b28dd', '23faf756-3b4e-4ef3-aaae-7d29727bfbc0', '41d292ce-ac5a-4cc5-8e29-1895b9d3bd6b', '4b8f8280-50b8-4b57-a684-c6167c677a42', '4ff036f9-e2fe-4579-97d2-bb7a3d4d0be0', '64d8a6e5-ab79-41b9-9b09-65f1a6e0b702', '7d3ece8f-34be-480c-8988-ab269a5e1d59', '813268a6-e965-4acf-8c71-a6fdbd7a0903', '8587965f-ba12-4a17-98ee-78bd79f46566', 'af3cf417-51ce-4082-8814-8dde8d643237', 'b3099595-5695-4f63-9baf-43182f435eb1', 'b943ce4c-6cde-40b3-aa31-1dbab1a0be3c', 'c35de057-985a-4e42-93ac-d8924bf47483', 'c432df57-9beb-4ace-a123-f582edb8ec2a', 'e4e960c3-dad6-4a34-8350-91cc47d19eb2']",2024-07-30T18:05:44.187Z,2024-07-30T18:04:57.830Z
a2bd4875-65df-4c24-9b1d-e3d356a7436b,2024-07-30 18:03:37.132000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/a2bd4875-65df-4c24-9b1d-e3d356a7436b,64.66400003433228,0.1406904,"['15492037-d6ee-41bb-b747-67c4a9fc129b', '162076df-6640-4a24-bdb7-252ba0bace30', '29858ecf-ba7a-42b2-a304-a6851f411964', '337ff56e-c7e7-457c-925e-aa009ded50f1', '370eaea2-d0ba-4890-bcf2-4199fd803f5c', '37b8e5e8-e656-4707-8a59-c01df177ed4e', '866ef0f5-831f-48db-960f-df44d4d8fc14', '87792e91-2729-4467-88a6-cf04eb5fd15a', '97a58246-8ed1-445f-87d4-4538a7b49667', 'a755f3fa-7e3a-4b6e-be83-19f381aeff8e', 'bdae86c2-38a8-49db-941c-054194406cfa', 'cab72b91-933e-4ba6-aee8-4ffd245a51db', 'da389b30-37b0-4141-9771-73dce8e7a240', 'dc30b5c6-75f3-459f-bad5-b9913a5ee394', 'e206f1e2-4c0c-465b-9799-e6a07d8a1ff6']",2024-07-30T18:04:44.241Z,2024-07-30T18:03:37.995Z
ce2b9532-4ef2-4a75-80a8-b244a37d2e54,2024-07-30 17:39:42.290000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/ce2b9532-4ef2-4a75-80a8-b244a37d2e54,64.39100003242493,0.13163535,"['12743ac6-5a63-41d9-ae87-7829efc29e92', '12884731-5fd2-426b-a8c8-9b77f2c487d1', '2d181942-ac11-40f6-8f08-52f9da36e59f', '3a48106b-bdaa-44c4-8d53-38702ae0e4c8', '3b8bfb94-f528-4d21-8fc7-3c9c9f806c47', '4a125565-ce86-42c1-8071-1a233bc0efbf', '73c9d9f6-b86c-43d9-9f6b-978e33721230', '81110b7b-b285-4fd1-b5bc-8966be71e1f3', 'b26b97f1-0561-419f-8371-bb960f8a5c0b', 'b6de0fc7-f019-4315-b8cd-243d76fe7287', 'b9d519fc-6f58-47d8-93dd-e33fd5ff2f3f', 'c4b4a1bc-2c7f-43cf-af1f-c2620e389aa1', 'db39a1c3-2710-455e-8178-7206553681f6', 'e3bd069a-43d9-490f-91ee-ed5a87ed13c1', 'e8a0dc53-52bb-47dc-aa45-5a7f507c0651']",2024-07-30T17:40:49.244Z,2024-07-30T17:39:42.531Z
c36f5da0-79a6-40c0-8a4e-d088208eab66,2024-07-30 17:37:07.864000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/c36f5da0-79a6-40c0-8a4e-d088208eab66,73.88800001144409,0.1106138,"['257db3f2-22e4-4c2f-84e0-d72094db1ece', '3cfc9a80-cf48-4490-b685-a8d439ca062b', '46607fcd-7080-418c-8ba6-b6346de9d090', '56563fa1-1987-4df8-999a-351eb259548d', '5b0d121d-9cdd-4a15-867d-b8652d0924f4', '5d39e427-66c8-4a60-b297-6aea6a26524d', '6e2340d2-3ad3-4a8e-9c5b-d63b294b0104', '79abd45d-e9bb-4673-bdea-90e388e368e9', '81aefcb6-fd82-455e-b433-a540ab79f797', '82536c54-0750-48e2-8bdf-d39698f5beba', 'a7749f18-0dc6-4ceb-a305-3a9da568f200', 'b86e12ee-9b45-4254-9f19-8a917c4ddecd', 'bcd75842-e537-48df-b0b9-969d7a4e1a2a', 'd82e8876-ade0-42dc-b40d-8b966a89cce3', 'df880910-7426-4d2c-b439-a75c1558b033']",2024-07-30T17:38:24.409Z,2024-07-30T17:37:07.966Z
4bef08b0-45e8-421b-bdaa-7a811a3726b3,2024-07-30 17:32:48.453000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/4bef08b0-45e8-421b-bdaa-7a811a3726b3,49.39100003242493,0.0767406,"['0c77bb6d-c374-4939-bd53-a9cfc480919a', '138a4462-a463-48fb-aca2-fb163cfc205f', '19039367-2ce5-49e2-a4f3-30a91e63f35e', '1d301036-b8ab-497d-a6e4-b59712e0e136', '24e198fb-447c-41e7-954b-cc57084890cf', '2ba416b6-3a63-432c-9abc-f3ad42c94a35', '401e33a3-35ec-44bf-ba9c-5d457db3bee8', '6265f022-3994-4d32-b59c-ba460cfe2df2', '74be045a-2528-464f-a9b8-4a413c41439a', '7dbc6ec3-7f34-4a62-82bd-c860cc027a10', 'b11bea0a-ffe1-4184-b308-a770c603d9ac', 'c8987f6e-0436-42ff-819c-c31b8019201a', 'd788078b-54e5-42f8-8daf-9b0919a0f776', 'f618d716-62c3-428b-98d2-3d87c7ec95c5', 'fe06cfca-0385-4cb6-a026-d8e50f47e206']",2024-07-30T17:33:40.301Z,2024-07-30T17:32:48.631Z
2c0d841f-e604-467b-8328-57c992a10916,2024-07-30 17:30:50.264000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/2c0d841f-e604-467b-8328-57c992a10916,35.11199998855591,0.046938,"['0957c17f-2d8a-4e86-8ee3-e8b68a5f5c2d', '0f02c06c-b54f-494e-905f-cfaa5c897b5c', '337f7255-5b5f-4259-b153-72c0fa5d3054', '3f2beb8c-7422-434d-8215-9a19fee69a8b', '55351729-c66c-49ba-82da-b9e87c052c1f', '6682beab-2dd2-4750-8992-81855f726900', '6793ac22-b80c-45e7-8fe2-2ec0058c2ce1', '7046a8f0-7b64-4bbc-8fab-3b73e061b418', '8b7987f8-6b7e-4b03-a0ff-5a67069f159c', '8bdd176b-2b25-42a7-b1ce-7bd8334fa718', '9b0263fe-3e66-4757-899b-c07b705cfd80', 'b536152d-fb37-4475-b0f5-be74563073bf', 'd5a8dc10-f09e-4dc0-a013-e84ec86cb1a9', 'eb285db0-5bdd-4a81-89d6-52ef6180fe50', 'f512944b-3b31-426b-9bc8-b88ae9727877']",2024-07-30T17:31:28.029Z,2024-07-30T17:30:50.434Z
fd59bbf5-e924-4896-aed7-2c45d47c6d2a,2024-07-30 17:28:56.226000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/fd59bbf5-e924-4896-aed7-2c45d47c6d2a,23.680000066757202,0.03100135,"['0ea10977-a0e9-4ade-a0d7-cce0bb0e2af2', '17036a6a-6a29-4bb0-89a8-ce4e33263ece', '185470f1-f5e2-4b12-8483-596bd4fb1ec7', '28691fd9-84da-42ff-8d7b-cb84f3d86d96', '2ce1af18-a5af-4038-a325-0a09c5f247df', '376f8fea-3d97-44bb-831a-ff0299e8e2c4', '3b6b6306-9aac-439d-9fcb-854f54a93d61', '414cb134-a3c3-4082-acf7-438d0f1220e9', 'a50bb810-9e8a-4e87-a68c-d9caf82aa6b1', 'ab86d370-7852-4eab-8f2c-73de6f5c5a62', 'b9d59925-fe58-4c91-bb9d-eaed251e724a', 'c091cf2f-0d94-443b-a266-97e0991f616b', 'cbd90466-27dc-4b18-b819-5e710d202b33', 'd5ae6bdf-95d2-4e85-b680-b29591843d9e', 'f38d26ad-77c1-4bd9-b1b4-346c824fe2f7']",2024-07-30T17:29:22.329Z,2024-07-30T17:28:56.554Z
dec0dfe3-31c5-4935-b04e-210525bf1240,2024-07-30 17:27:43.040000+00:00,ChatMentor,30c751d8-ad46-401c-b65c-c555ac039dfd,c12478fa-7571-4d5b-b7b8-078b6ce1049f,,/project/clw4rspmz0001123ymqpuz0iv/traces/dec0dfe3-31c5-4935-b04e-210525bf1240,7.38100004196167,0.01960835,"['10f8154d-8ac5-4c20-9e5a-b93ba5809cc2', '1121e169-fef7-4b3c-97f8-cb4e4bffa819', '134d9c6d-986b-4f18-ba00-74049616bad4', '1a4f70b9-8861-408a-ac39-ba4811a70c9e', '1aee414a-71dc-478a-af73-d2f7c1f9e949', '2a45ce4d-d7d7-4929-8bc5-aa9c0d33efad', '4678384c-cd28-44c1-816b-44029571d60c', '56bbd1a7-0e38-4b46-ae23-46abe94df713', 'ab078b74-b97e-44c6-b071-c11f40f95975', 'bc142039-8195-41c5-a7bf-98ae739f4947', 'e18ff640-0576-4ea2-be56-dddfcc3961c0', 'e968224a-8f70-4481-a99c-a149c0168150', 'ecf0a1c0-4f97-4cc9-91d5-e3a510bf07c2', 'ee66342f-3335-4637-adae-a8c13bfa6d1f', 'fa63ffbb-30ed-401a-b6b0-77397d2d2305']",2024-07-30T17:27:52.953Z,2024-07-30T17:27:43.317Z
